tiempo (s);Potencia (W)
206,82;33,304245
206,83;33,258956
206,84;33,19456
206,85;33,143855
206,86;33,116146
206,87;33,097168
206,88;33,066946
206,89;33,007445
206,9;32,902052
206,91;32,734381
206,92;32,499589
206,93;32,220287
206,94;31,940663
206,95;31,702499
206,96;31,52385
206,97;31,399939
206,98;31,322418
206,99;31,291648
207;31,31228
207,01;31,382296
207,02;31,496105
207,03;31,656903
207,04;31,870668
207,05;32,123576
207,06;32,37313
207,07;32,571168
207,08;32,69383
207,09;32,748068
207,1;32,752184
207,11;32,710518
207,12;32,622542
207,13;32,516962
207,14;32,455635
207,15;32,495642
207,16;32,648277
207,17;32,879155
207,18;33,140498
207,19;33,394812
207,2;33,614432
207,21;33,770184
207,22;33,839742
207,23;33,829496
207,24;33,77629
207,25;33,724342
207,26;33,697386
207,27;33,695864
207,28;33,716331
207,29;33,764347
207,3;33,846303
207,31;33,949528
207,32;34,044692
207,33;34,107897
207,34;34,131474
207,35;34,114871
207,36;34,046094
207,37;33,906061
207,38;33,694523
207,39;33,439632
207,4;33,183881
207,41;32,965472
207,42;32,81593
207,43;32,76424
207,44;32,827586
207,45;32,994896
207,46;33,216148
207,47;33,418393
207,48;33,540005
207,49;33,550601
207,5;33,451955
207,51;33,268911
207,52;33,04869
207,53;32,862026
207,54;32,781689
207,55;32,845914
207,56;33,032053
207,57;33,269542
207,58;33,484185
207,59;33,628121
207,6;33,6778
207,61;33,621912
207,62;33,464888
207,63;33,235257
207,64;32,977466
207,65;32,732265
207,66;32,517813
207,67;32,326567
207,68;32,141102
207,69;31,951005
207,7;31,758948
207,71;31,581787
207,72;31,452634
207,73;31,410135
207,74;31,475544
207,75;31,63573
207,76;31,843827
207,77;32,04683
207,78;32,212015
207,79;32,325594
207,8;32,383627
207,81;32,390182
207,82;32,3648
207,83;32,345469
207,84;32,368441
207,85;32,441639
207,86;32,541725
207,87;32,639144
207,88;32,722364
207,89;32,797803
207,9;32,8737
207,91;32,949083
207,92;33,021436
207,93;33,097091
207,94;33,184774
207,95;33,278792
207,96;33,354126
207,97;33,385852
207,98;33,369948
207,99;33,324644
208;33,276635
208,01;33,248616
208,02;33,260307
208,03;33,329479
208,04;33,46177
208,05;33,635773
208,06;33,802288
208,07;33,911553
208,08;33,941533
208,09;33,901558
208,1;33,81559
208,11;33,702363
208,12;33,576547
208,13;33,459874
208,14;33,377569
208,15;33,342316
208,16;33,342407
208,17;33,35685
208,18;33,381277
208,19;33,427682
208,2;33,501435
208,21;33,585338
208,22;33,648583
208,23;33,666391
208,24;33,631631
208,25;33,550159
208,26;33,425201
208,27;33,259667
208,28;33,07681
208,29;32,924078
208,3;32,845421
208,31;32,849665
208,32;32,912536
208,33;33,002147
208,34;33,094279
208,35;33,165725
208,36;33,181674
208,37;33,109037
208,38;32,946666
208,39;32,731504
208,4;32,511961
208,41;32,319569
208,42;32,163713
208,43;32,037951
208,44;31,926414
208,45;31,806583
208,46;31,651412
208,47;31,449271
208,48;31,228226
208,49;31,048009
208,5;30,9586
208,51;30,963769
208,52;31,028371
208,53;31,115046
208,54;31,203289
208,55;31,282955
208,56;31,349616
208,57;31,415079
208,58;31,510877
208,59;31,663278
208,6;31,861541
208,61;32,057147
208,62;32,197288
208,63;32,260231
208,64;32,262411
208,65;32,234415
208,66;32,19641
208,67;32,163095
208,68;32,160637
208,69;32,220095
208,7;32,347042
208,71;32,507355
208,72;32,65237
208,73;32,752685
208,74;32,808422
208,75;32,829792
208,76;32,815623
208,77;32,763798
208,78;32,692949
208,79;32,640234
208,8;32,635565
208,81;32,680676
208,82;32,754008
208,83;32,833826
208,84;32,914582
208,85;32,995704
208,86;33,069096
208,87;33,128569
208,88;33,187552
208,89;33,272564
208,9;33,379628
208,91;33,469578
208,92;33,509242
208,93;33,505201
208,94;33,500157
208,95;33,508261
208,96;33,500024
208,97;33,454071
208,98;33,396593
208,99;33,389309
209;33,442815
209,01;33,498771
209,02;33,488225
209,03;33,39525
209,04;33,285523
209,05;33,212457
209,06;33,164117
209,07;33,10235
209,08;33,022024
209,09;32,981058
209,1;33,012385
209,11;33,085897
209,12;33,151626
209,13;33,196963
209,14;33,278076
209,15;33,423205
209,16;33,584187
209,17;33,672057
209,18;33,6243
209,19;33,472588
209,2;33,275674
209,21;33,059311
209,22;32,81515
209,23;32,543175
209,24;32,308932
209,25;32,174457
209,26;32,133973
209,27;32,111038
209,28;32,022687
209,29;31,868437
209,3;31,68368
209,31;31,486129
209,32;31,26321
209,33;31,006239
209,34;30,773391
209,35;30,631724
209,36;30,595721
209,37;30,614865
209,38;30,628945
209,39;30,658939
209,4;30,758001
209,41;30,942458
209,42;31,169382
209,43;31,382078
209,44;31,580232
209,45;31,741808
209,46;31,782222
209,47;31,61454
209,48;31,223404
209,49;30,707293
209,5;30,183091
209,51;29,721719
209,52;29,356278
209,53;29,114398
209,54;29,059336
209,55;29,219299
209,56;29,558076
209,57;30,019692
209,58;30,57181
209,59;31,225055
209,6;31,948889
209,61;32,650016
209,62;33,22261
209,63;33,612692
209,64;33,862066
209,65;34,003883
209,66;34,020038
209,67;33,902688
209,68;33,70419
209,69;33,543015
209,7;33,486658
209,71;33,516639
209,72;33,597104
209,73;33,727504
209,74;33,953944
209,75;34,252338
209,76;34,504115
209,77;34,616604
209,78;34,594325
209,79;34,518232
209,8;34,420004
209,81;34,256519
209,82;34,02185
209,83;33,792148
209,84;33,668971
209,85;33,66039
209,86;33,675949
209,87;33,646777
209,88;33,580928
209,89;33,528867
209,9;33,498391
209,91;33,438316
209,92;33,313071
209,93;33,142065
209,94;32,980283
209,95;32,868552
209,96;32,816598
209,97;32,827252
209,98;32,904023
209,99;33,04192
210;33,21242
210,01;33,370881
210,02;33,485564
210,03;33,549716
210,04;33,571907
210,05;33,551325
210,06;33,475253
210,07;33,342202
210,08;33,171819
210,09;32,995743
210,1;32,832701
210,11;32,683833
210,12;32,555634
210,13;32,469969
210,14;32,44889
210,15;32,482741
210,16;32,527935
210,17;32,539938
210,18;32,494939
210,19;32,385891
210,2;32,204034
210,21;31,948536
210,22;31,653819
210,23;31,391881
210,24;31,235629
210,25;31,19173
210,26;31,202338
210,27;31,213407
210,28;31,203162
210,29;31,171186
210,3;31,111974
210,31;31,01861
210,32;30,918214
210,33;30,86853
210,34;30,915841
210,35;31,053213
210,36;31,228283
210,37;31,392045
210,38;31,526293
210,39;31,637719
210,4;31,734019
210,41;31,818684
210,42;31,90012
210,43;31,98543
210,44;32,072001
210,45;32,138792
210,46;32,15778
210,47;32,12179
210,48;32,046662
210,49;31,957609
210,5;31,874322
210,51;31,809405
210,52;31,781774
210,53;31,816889
210,54;31,927687
210,55;32,089849
210,56;32,253524
210,57;32,385559
210,58;32,485509
210,59;32,568151
210,6;32,636914
210,61;32,68695
210,62;32,726891
210,63;32,779637
210,64;32,866041
210,65;32,980133
210,66;33,091353
210,67;33,176318
210,68;33,235379
210,69;33,286127
210,7;33,34061
210,71;33,395236
210,72;33,442651
210,73;33,482923
210,74;33,525188
210,75;33,568484
210,76;33,592586
210,77;33,578878
210,78;33,527459
210,79;33,455345
210,8;33,378123
210,81;33,297131
210,82;33,204238
210,83;33,095483
210,84;32,981344
210,85;32,876983
210,86;32,793398
210,87;32,742237
210,88;32,73798
210,89;32,792326
210,9;32,900134
210,91;33,036837
210,92;33,173216
210,93;33,286635
210,94;33,360464
210,95;33,37735
210,96;33,327738
210,97;33,22562
210,98;33,105178
210,99;33,001508
211;32,930927
211,01;32,892481
211,02;32,882984
211,03;32,901626
211,04;32,942582
211,05;32,98515
211,06;33,003795
211,07;32,990922
211,08;32,959653
211,09;32,925471
211,1;32,892282
211,11;32,859029
211,12;32,829819
211,13;32,810121
211,14;32,793449
211,15;32,758083
211,16;32,687713
211,17;32,592139
211,18;32,500693
211,19;32,43367
211,2;32,38429
211,21;32,332957
211,22;32,270396
211,23;32,203327
211,24;32,140921
211,25;32,081764
211,26;32,025653
211,27;31,995015
211,28;32,029615
211,29;32,149894
211,3;32,329981
211,31;32,515162
211,32;32,662533
211,33;32,761125
211,34;32,817812
211,35;32,836237
211,36;32,814843
211,37;32,763408
211,38;32,713836
211,39;32,700049
211,4;32,732694
211,41;32,801739
211,42;32,89397
211,43;33,003443
211,44;33,124787
211,45;33,243573
211,46;33,341592
211,47;33,408508
211,48;33,446875
211,49;33,463675
211,5;33,461785
211,51;33,445748
211,52;33,429252
211,53;33,429336
211,54;33,450826
211,55;33,484107
211,56;33,518165
211,57;33,549979
211,58;33,580787
211,59;33,602318
211,6;33,595363
211,61;33,539904
211,62;33,424049
211,63;33,250474
211,64;33,030193
211,65;32,779483
211,66;32,528011
211,67;32,318968
211,68;32,194879
211,69;32,174734
211,7;32,24665
211,71;32,380388
211,72;32,543378
211,73;32,708712
211,74;32,845704
211,75;32,919311
211,76;32,909396
211,77;32,826155
211,78;32,705555
211,79;32,581839
211,8;32,472639
211,81;32,38828
211,82;32,33984
211,83;32,33775
211,84;32,378587
211,85;32,441366
211,86;32,503264
211,87;32,555735
211,88;32,603728
211,89;32,644364
211,9;32,660547
211,91;32,638224
211,92;32,578517
211,93;32,492055
211,94;32,379444
211,95;32,232411
211,96;32,055016
211,97;31,872829
211,98;31,723614
211,99;31,628048
212;31,575168
212,01;31,540491
212,02;31,506958
212,03;31,471914
212,04;31,437627
212,05;31,407509
212,06;31,395255
212,07;31,426683
212,08;31,525545
212,09;31,690105
212,1;31,891124
212,11;32,094135
212,12;32,278275
212,13;32,435815
212,14;32,557134
212,15;32,633023
212,16;32,669374
212,17;32,686385
212,18;32,704221
212,19;32,725893
212,2;32,74138
212,21;32,748987
212,22;32,761631
212,23;32,789866
212,24;32,825697
212,25;32,8599
212,26;32,905012
212,27;32,984033
212,28;33,101337
212,29;33,22994
212,3;33,333212
212,31;33,394301
212,32;33,418489
212,33;33,411667
212,34;33,369175
212,35;33,294269
212,36;33,212699
212,37;33,160689
212,38;33,158699
212,39;33,193307
212,4;33,229975
212,41;33,24308
212,42;33,225814
212,43;33,174915
212,44;33,086005
212,45;32,970161
212,46;32,859042
212,47;32,785573
212,48;32,756665
212,49;32,745272
212,5;32,711793
212,51;32,630673
212,52;32,496117
212,53;32,307633
212,54;32,067765
212,55;31,800425
212,56;31,555816
212,57;31,386233
212,58;31,312127
212,59;31,315597
212,6;31,367618
212,61;31,453913
212,62;31,573733
212,63;31,717626
212,64;31,86133
212,65;31,981895
212,66;32,069383
212,67;32,124654
212,68;32,142614
212,69;32,1089
212,7;32,017223
212,71;31,882613
212,72;31,740669
212,73;31,624579
212,74;31,551316
212,75;31,532943
212,76;31,580866
212,77;31,697131
212,78;31,861458
212,79;32,033786
212,8;32,175478
212,81;32,26817
212,82;32,316301
212,83;32,327553
212,84;32,302598
212,85;32,245884
212,86;32,172574
212,87;32,100035
212,88;32,027378
212,89;31,938016
212,9;31,823704
212,91;31,693684
212,92;31,565565
212,93;31,446295
212,94;31,330718
212,95;31,218868
212,96;31,123072
212,97;31,058585
212,98;31,025838
212,99;31,012582
213;31,01342
213,01;31,039891
213,02;31,114114
213,03;31,244667
213,04;31,415645
213,05;31,603544
213,06;31,794331
213,07;31,978648
213,08;32,130643
213,09;32,211693
213,1;32,198899
213,11;32,100402
213,12;31,947462
213,13;31,772521
213,14;31,603228
213,15;31,4726
213,16;31,419886
213,17;31,473735
213,18;31,623639
213,19;31,822134
213,2;32,023619
213,21;32,212028
213,22;32,394413
213,23;32,574453
213,24;32,74099
213,25;32,876674
213,26;32,972789
213,27;33,03595
213,28;33,073637
213,29;33,088617
213,3;33,091767
213,31;33,107323
213,32;33,163359
213,33;33,272822
213,34;33,427063
213,35;33,606561
213,36;33,791526
213,37;33,961522
213,38;34,0876
213,39;34,139379
213,4;34,104958
213,41;33,99947
213,42;33,852692
213,43;33,690707
213,44;33,53513
213,45;33,412544
213,46;33,350399
213,47;33,355485
213,48;33,402987
213,49;33,450573
213,5;33,458355
213,51;33,405428
213,52;33,294227
213,53;33,143833
213,54;32,986598
213,55;32,863418
213,56;32,807601
213,57;32,82524
213,58;32,897269
213,59;32,998186
213,6;33,107639
213,61;33,213218
213,62;33,30304
213,63;33,361414
213,64;33,378634
213,65;33,361653
213,66;33,330113
213,67;33,296844
213,68;33,261811
213,69;33,224888
213,7;33,194137
213,71;33,181406
213,72;33,187885
213,73;33,202434
213,74;33,216106
213,75;33,229294
213,76;33,242132
213,77;33,2367
213,78;33,182434
213,79;33,061097
213,8;32,878347
213,81;32,655752
213,82;32,410737
213,83;32,152661
213,84;31,894935
213,85;31,656105
213,86;31,452042
213,87;31,2856
213,88;31,149941
213,89;31,046784
213,9;30,994764
213,91;31,016604
213,92;31,112748
213,93;31,258188
213,94;31,425519
213,95;31,602209
213,96;31,790056
213,97;31,982758
213,98;32,156307
213,99;32,287216
214;32,367522
214,01;32,405341
214,02;32,412287
214,03;32,396697
214,04;32,368487
214,05;32,34725
214,06;32,366248
214,07;32,451464
214,08;32,598512
214,09;32,778616
214,1;32,959834
214,11;33,11935
214,12;33,237869
214,13;33,298079
214,14;33,29359
214,15;33,235434
214,16;33,151181
214,17;33,069853
214,18;33,009763
214,19;32,979118
214,2;32,977448
214,21;32,992442
214,22;32,997665
214,23;32,971114
214,24;32,916671
214,25;32,856926
214,26;32,81332
214,27;32,794739
214,28;32,800805
214,29;32,831862
214,3;32,889386
214,31;32,965524
214,32;33,035003
214,33;33,068746
214,34;33,058495
214,35;33,018102
214,36;32,961647
214,37;32,887913
214,38;32,78825
214,39;32,662865
214,4;32,523637
214,41;32,381795
214,42;32,240629
214,43;32,110129
214,44;32,023048
214,45;32,025247
214,46;32,142625
214,47;32,358512
214,48;32,630073
214,49;32,918489
214,5;33,196201
214,51;33,43439
214,52;33,59785
214,53;33,660399
214,54;33,625528
214,55;33,524503
214,56;33,388084
214,57;33,229278
214,58;33,05527
214,59;32,885185
214,6;32,74955
214,61;32,66802
214,62;32,635771
214,63;32,634962
214,64;32,652229
214,65;32,68002
214,66;32,69688
214,67;32,664416
214,68;32,555878
214,69;32,380598
214,7;32,179177
214,71;31,993053
214,72;31,843585
214,73;31,736631
214,74;31,675632
214,75;31,66609
214,76;31,705603
214,77;31,783653
214,78;31,892101
214,79;32,029562
214,8;32,197521
214,81;32,382767
214,82;32,553031
214,83;32,675894
214,84;32,735516
214,85;32,733985
214,86;32,677674
214,87;32,577655
214,88;32,461808
214,89;32,37153
214,9;32,345401
214,91;32,399282
214,92;32,524775
214,93;32,700233
214,94;32,897806
214,95;33,09102
214,96;33,253912
214,97;33,362755
214,98;33,407763
214,99;33,400305
215;33,367421
215,01;33,332635
215,02;33,307796
215,03;33,299592
215,04;33,313487
215,05;33,351415
215,06;33,400036
215,07;33,434814
215,08;33,441748
215,09;33,42414
215,1;33,392862
215,11;33,351797
215,12;33,297879
215,13;33,233649
215,14;33,171208
215,15;33,123463
215,16;33,087975
215,17;33,050009
215,18;33,001364
215,19;32,946986
215,2;32,897094
215,21;32,851454
215,22;32,800548
215,23;32,740245
215,24;32,676081
215,25;32,618132
215,26;32,566939
215,27;32,512921
215,28;32,45498
215,29;32,405735
215,3;32,376965
215,31;32,365545
215,32;32,358621
215,33;32,35048
215,34;32,352132
215,35;32,381898
215,36;32,443373
215,37;32,522378
215,38;32,602542
215,39;32,675025
215,4;32,736756
215,41;32,784882
215,42;32,821104
215,43;32,857228
215,44;32,908596
215,45;32,979359
215,46;33,053332
215,47;33,106065
215,48;33,126666
215,49;33,122285
215,5;33,099166
215,51;33,051404
215,52;32,976949
215,53;32,892464
215,54;32,825431
215,55;32,792532
215,56;32,788089
215,57;32,7947
215,58;32,800248
215,59;32,800812
215,6;32,788016
215,61;32,746777
215,62;32,673992
215,63;32,592572
215,64;32,538373
215,65;32,528265
215,66;32,548875
215,67;32,578235
215,68;32,607691
215,69;32,636968
215,7;32,653046
215,71;32,63648
215,72;32,591037
215,73;32,548864
215,74;32,543232
215,75;32,577148
215,76;32,624467
215,77;32,659194
215,78;32,675819
215,79;32,683592
215,8;32,684046
215,81;32,667117
215,82;32,629001
215,83;32,580168
215,84;32,532259
215,85;32,474782
215,86;32,376652
215,87;32,214014
215,88;31,988093
215,89;31,723101
215,9;31,450652
215,91;31,202614
215,92;31,016553
215,93;30,932015
215,94;30,972067
215,95;31,121819
215,96;31,333365
215,97;31,557235
215,98;31,769416
215,99;31,974445
216;32,183118
216,01;32,394495
216,02;32,599215
216,03;32,790035
216,04;32,960189
216,05;33,086486
216,06;33,133219
216,07;33,08254
216,08;32,955343
216,09;32,807046
216,1;32,701118
216,11;32,685583
216,12;32,786897
216,13;33,015543
216,14;33,368662
216,15;33,810157
216,16;34,263201
216,17;34,638131
216,18;34,862075
216,19;34,894252
216,2;34,728976
216,21;34,399862
216,22;33,983682
216,23;33,587375
216,24;33,31608
216,25;33,230108
216,26;33,325036
216,27;33,546883
216,28;33,819278
216,29;34,063409
216,3;34,200105
216,31;34,159965
216,32;33,912167
216,33;33,483448
216,34;32,948269
216,35;32,391923
216,36;31,88652
216,37;31,489903
216,38;31,239364
216,39;31,144429
216,4;31,182276
216,41;31,302341
216,42;31,450096
216,43;31,596635
216,44;31,745027
216,45;31,902021
216,46;32,054517
216,47;32,175546
216,48;32,242472
216,49;32,245908
216,5;32,182317
216,51;32,051898
216,52;31,872069
216,53;31,691128
216,54;31,57909
216,55;31,589061
216,56;31,725377
216,57;31,944719
216,58;32,180485
216,59;32,370964
216,6;32,475452
216,61;32,481323
216,62;32,405084
216,63;32,287601
216,64;32,17922
216,65;32,115008
216,66;32,1063
216,67;32,152145
216,68;32,250281
216,69;32,397932
216,7;32,584149
216,71;32,789969
216,72;32,997272
216,73;33,189311
216,74;33,343268
216,75;33,432439
216,76;33,446631
216,77;33,409524
216,78;33,365088
216,79;33,341443
216,8;33,334763
216,81;33,330138
216,82;33,32742
216,83;33,340431
216,84;33,372716
216,85;33,405644
216,86;33,414846
216,87;33,388639
216,88;33,327336
216,89;33,226681
216,9;33,073816
216,91;32,870963
216,92;32,653319
216,93;32,472237
216,94;32,36027
216,95;32,314693
216,96;32,312038
216,97;32,332336
216,98;32,367594
216,99;32,410749
217;32,446694
217,01;32,460527
217,02;32,452161
217,03;32,433701
217,04;32,405448
217,05;32,347016
217,06;32,241464
217,07;32,101162
217,08;31,966926
217,09;31,882776
217,1;31,873303
217,11;31,938583
217,12;32,060438
217,13;32,210698
217,14;32,350781
217,15;32,434467
217,16;32,426257
217,17;32,321794
217,18;32,149132
217,19;31,944448
217,2;31,733366
217,21;31,5333
217,22;31,360496
217,23;31,230957
217,24;31,147938
217,25;31,099838
217,26;31,079411
217,27;31,0954
217,28;31,163717
217,29;31,283196
217,3;31,42589
217,31;31,556604
217,32;31,656359
217,33;31,726055
217,34;31,761659
217,35;31,739793
217,36;31,643921
217,37;31,494866
217,38;31,345551
217,39;31,242495
217,4;31,201409
217,41;31,215913
217,42;31,272497
217,43;31,359297
217,44;31,463204
217,45;31,56733
217,46;31,663372
217,47;31,763133
217,48;31,890467
217,49;32,054274
217,5;32,235636
217,51;32,402181
217,52;32,524862
217,53;32,587778
217,54;32,591077
217,55;32,553065
217,56;32,50794
217,57;32,495894
217,58;32,550688
217,59;32,677193
217,6;32,846303
217,61;33,017725
217,62;33,160127
217,63;33,257057
217,64;33,297082
217,65;33,27565
217,66;33,209936
217,67;33,135874
217,68;33,090014
217,69;33,086968
217,7;33,116869
217,71;33,164002
217,72;33,21849
217,73;33,271339
217,74;33,302188
217,75;33,290844
217,76;33,23958
217,77;33,172372
217,78;33,118295
217,79;33,087777
217,8;33,068379
217,81;33,045358
217,82;33,014622
217,83;32,978269
217,84;32,930499
217,85;32,86231
217,86;32,783574
217,87;32,726118
217,88;32,722122
217,89;32,775195
217,9;32,857649
217,91;32,935957
217,92;32,991297
217,93;33,020605
217,94;33,020458
217,95;32,984691
217,96;32,923191
217,97;32,86789
217,98;32,852805
217,99;32,884656
218;32,941138
218,01;32,995313
218,02;33,032416
218,03;33,050948
218,04;33,048602
218,05;33,015906
218,06;32,949184
218,07;32,860269
